Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2025-04-06 06:21:21.758,0 days 02:13:41.328000,,96.24333333333333,0 days 00:00:00,11021.546956,276.7125024,7,99.0,False,0,interpolation,0.21487859842859358,3.710912386290622e-05,OnTrack,1602.9283434384602,-535.7814882515955,743.1978866416857
2025-04-06 06:21:21.818,0 days 02:13:41.388000,,96.24333333333333,0 days 00:00:00.060000,11046.859348,277.4624992,7,99.0,False,0,pos,4.860451873201811,0.0008393907625578506,OnTrack,1633.0,-571.0,742.0
2025-04-06 06:21:21.861,0 days 02:13:41.431000,,96.24333333333333,0 days 00:00:00.103000,11065.0,278.0,7,99.0,False,0,car,8.195,0.0014152608602274234,OnTrack,1654.6820997777947,-596.3292435493236,741.1625218552274
2025-04-06 06:21:22.061,0 days 02:13:41.631000,1,96.24333333333333,0 days 00:00:00.303000,11185.0,280.0,7,99.0,False,0,car,23.750555555555557,0.004101675617624743,OnTrack,1756.3854270832273,-714.899741402639,737.3441344993241
2025-04-06 06:21:22.078,0 days 02:13:41.648000,1,96.30000064,0 days 00:00:00.320000,11190.35506048,280.08500096,7,99.0,False,0,pos,25.073996113085045,0.004330231276185944,OnTrack,1765.0,-725.0,737.0
2025-04-06 06:21:22.258,0 days 02:13:41.828000,1,96.89999978666668,0 days 00:00:00.500000,11247.05497984,280.98499968,7,99.0,False,0,pos,39.12574325810878,0.006756941191032132,OnTrack,1856.0,-832.0,733.0
2025-04-06 06:21:22.261,0 days 02:13:41.831000,1,96.91000000000001,0 days 00:00:00.503000,11248.0,281.0,7,99.0,False,0,car,39.36166666666667,0.006797684713441338,OnTrack,1857.5263620850956,-833.7827204898662,732.9245192417975
2025-04-06 06:21:22.478,0 days 02:13:42.048000,1,97.33194476140102,0 days 00:00:00.720000,11346.30696319907,284.1711923612603,7,99.0,False,0,pos,56.61490053592716,0.00977728527567618,OnTrack,1969.0,-963.0,727.0
2025-04-06 06:21:22.658,0 days 02:13:42.228000,1,97.68194421685922,0 days 00:00:00.900000,11427.851721506242,286.8016684356852,7,99.0,False,0,pos,71.09608288554927,0.01227815783079959,OnTrack,2062.0,-1072.0,723.0
2025-04-06 06:21:22.740,0 days 02:13:42.310000,1,97.84138888888887,0 days 00:00:00.982000,11465.0,288.0,7,99.0,False,0,car,77.68166666666667,0.01341547558152125,OnTrack,2104.4790029678725,-1122.2941932854058,721.6155469864577
2025-04-06 06:21:22.838,0 days 02:13:42.408000,1,98.05916695111111,0 days 00:00:01.080000,11512.1625616,288.6125008,7,99.0,False,0,pos,85.54286817418162,0.014773090079135246,OnTrack,2155.0,-1182.0,720.0
2025-04-06 06:21:22.900,0 days 02:13:42.470000,1,98.19694444444445,0 days 00:00:01.142000,11542.0,289.0,7,99.0,False,0,car,90.5261111111111,0.01563368662405789,OnTrack,2186.597993681961,-1218.9380641807413,718.7814726268904
2025-04-06 06:21:23.097,0 days 02:13:42.667000,1,98.57999987555554,0 days 00:00:01.339000,11565.804158933333,290.64166613333333,7,99.0,False,0,pos,106.44927316240158,0.0183835863217089,OnTrack,2292.0,-1341.0,714.0
2025-04-06 06:21:23.140,0 days 02:13:42.710000,1,98.6636111111111,0 days 00:00:01.382000,11571.0,291.0,7,99.0,False,0,car,109.92611111111111,0.01898402960006912,OnTrack,2318.4537508382264,-1371.780968885139,712.8109947430935
2025-04-06 06:21:23.300,0 days 02:13:42.870000,1,99.01916666666665,0 days 00:00:01.542000,11636.0,291.0,7,99.0,False,0,car,122.85944444444445,0.021217591584076604,OnTrack,2425.3655048981163,-1496.6705806131379,708.0784186294815
2025-04-06 06:21:23.377,0 days 02:13:42.947000,1,99.14749989333332,0 days 00:00:01.619000,11448.050156218182,291.69999941818185,7,99.0,False,0,pos,129.11825893059557,0.022298476901181433,OnTrack,2471.0,-1550.0,706.0
2025-04-06 06:21:23.717,0 days 02:13:43.287000,1,99.71416656,0 days 00:00:01.959000,10618.141065309092,294.7909085090909,7,99.0,False,0,pos,157.021218631412,0.02711726479002447,OnTrack,2620.0,-1724.0,699.0
2025-04-06 06:21:23.740,0 days 02:13:43.310000,1,99.7525,0 days 00:00:01.982000,10562.0,295.0,7,99.0,False,0,car,158.915,0.02744431721818682,OnTrack,2631.0599240551355,-1736.9716276382499,698.5719316374293
2025-04-06 06:21:23.957,0 days 02:13:43.527000,1,100.17444432,0 days 00:00:02.199000,10477.525024914286,296.54999954285717,7,99.77499977142857,False,0,pos,176.80690094319453,0.03053421436522396,OnTrack,2747.0,-1873.0,694.0
2025-04-06 06:21:24.020,0 days 02:13:43.590000,1,100.29694444444445,0 days 00:00:02.262000,10453.0,297.0,8,100.0,False,0,car,182.015,0.03143364313292184,OnTrack,2781.0362654425485,-1912.68719063233,692.0870175690468
2025-04-06 06:21:24.057,0 days 02:13:43.627000,1,100.35861100444446,0 days 00:00:02.299000,10463.406232,297.2312496,8,99.8843752,False,0,pos,185.07722678373912,0.0319624838543576,OnTrack,2801.0,-1936.0,691.0
2025-04-06 06:21:24.237,0 days 02:13:43.807000,1,100.65861100444445,0 days 00:00:02.479000,10514.031232,298.3562496,8,99.3218752,False,0,pos,200.01260589865456,0.03454179532403398,OnTrack,2898.0,-2050.0,687.0
2025-04-06 06:21:24.340,0 days 02:13:43.910000,1,100.83027777777778,0 days 00:00:02.582000,10543.0,299.0,8,99.0,False,0,car,208.59277777777774,0.03602357463270354,OnTrack,2952.1735399651266,-2113.399907799916,684.7827453604218
2025-04-06 06:21:24.457,0 days 02:13:44.027000,1,100.99277768888889,0 days 00:00:02.699000,10578.8312304,300.4624992,8,99.0,False,0,pos,218.37064365291045,0.037712193408741206,OnTrack,3017.0,-2189.0,682.0
2025-04-06 06:21:24.500,0 days 02:13:44.070000,1,101.05250000000001,0 days 00:00:02.742000,10592.0,301.0,8,99.0,False,0,car,221.97055555555553,0.038333891324065235,OnTrack,3043.1258763467895,-2219.4528342524954,680.8676432913036
2025-04-06 06:21:24.660,0 days 02:13:44.230000,1,101.27472222222215,0 days 00:00:02.902000,10629.0,302.0,8,99.0,False,0,car,235.39277777777778,0.04065188348616235,OnTrack,3150.792166912602,-2344.8897754641384,676.1569872365803
2025-04-06 06:21:24.817,0 days 02:13:44.387000,1,101.44916659555548,0 days 00:00:03.059000,10650.369435733333,302.8722218666667,8,99.0,False,0,pos,248.62025194463575,0.04293624303076557,OnTrack,3247.0,-2457.0,672.0
2025-04-06 06:21:25.020,0 days 02:13:44.590000,1,101.67472222222216,0 days 00:00:03.262000,10678.0,304.0,8,99.0,False,0,car,265.79277777777776,0.04590190546919025,OnTrack,3336.6498662381796,-2561.6113165234174,668.3066279116268
2025-04-06 06:21:25.137,0 days 02:13:44.707000,1,101.77222216888882,0 days 00:00:03.379000,10705.49498496,304.58499968,8,99.0,False,0,pos,275.71424226220915,0.0476153234510026,OnTrack,3390.0,-2624.0,666.0
2025-04-06 06:21:25.297,0 days 02:13:44.867000,1,101.90555550222214,0 days 00:00:03.539000,10743.09498496,305.38499968,8,99.0,False,0,pos,289.3115216411948,0.049963547649984404,OnTrack,3478.0,-2727.0,662.0
2025-04-06 06:21:25.420,0 days 02:13:44.990000,1,102.00805555555547,0 days 00:00:03.662000,10772.0,306.0,8,99.0,False,0,car,299.79277777777776,0.05177364058178725,OnTrack,3547.3683760925333,-2808.064287153378,659.038431739869
2025-04-06 06:21:25.637,0 days 02:13:45.207000,1,102.1286110755555,0 days 00:00:03.879000,10797.7687424,307.3562496,8,99.0,False,0,pos,318.3451814902402,0.05497760529653844,OnTrack,3666.0,-2947.0,654.0
2025-04-06 06:21:25.740,0 days 02:13:45.310000,1,102.18583333333328,0 days 00:00:03.982000,10810.0,308.0,8,99.0,False,0,car,327.17055555555555,0.056501730554806534,OnTrack,3718.568121587414,-3009.1391615303673,651.441911862774
2025-04-06 06:21:25.837,0 days 02:13:45.407000,1,102.23972218666661,0 days 00:00:04.079000,10822.9333248,308.4041664,8,99.0,False,0,pos,335.49030844729225,0.05793853600135185,OnTrack,3777.0,-3078.0,649.0
2025-04-06 06:21:25.877,0 days 02:13:45.447000,1,102.26194440888882,0 days 00:00:04.119000,10828.266658133334,308.5708330666667,8,99.0,False,0,pos,338.92353481737666,0.05853144764331416,OnTrack,3806.0,-3112.0,648.0
2025-04-06 06:21:25.980,0 days 02:13:45.550000,1,102.3191666666666,0 days 00:00:04.222000,10842.0,309.0,8,99.0,False,0,car,347.7705555555556,0.06005931124067413,OnTrack,3874.858248875493,-3192.849457804022,645.3396853288666
2025-04-06 06:21:26.238,0 days 02:13:45.808000,1,102.39083336888882,0 days 00:00:04.480000,10877.768199563636,309.5863639272727,8,99.0,False,0,pos,369.9716248381769,0.06389339353608489,OnTrack,4017.0,-3361.0,639.0
2025-04-06 06:21:26.398,0 days 02:13:45.968000,1,102.43527781333326,0 days 00:00:04.640000,10899.950017745454,309.9500002909091,8,99.0,False,0,pos,383.7622317944571,0.06627500503870885,OnTrack,4106.0,-3467.0,636.0
2025-04-06 06:21:26.420,0 days 02:13:45.990000,1,102.44138888888881,0 days 00:00:04.662000,10903.0,310.0,8,99.0,False,0,car,385.65944444444443,0.06660265004262045,OnTrack,4119.6023297902175,-3483.0625555740503,635.469522773921
2025-04-06 06:21:26.638,0 days 02:13:46.208000,1,102.5019444887881,0 days 00:00:04.880000,10937.603199942414,310.49433142774876,8,99.0,False,0,pos,404.4724834701598,0.06985162597856018,OnTrack,4262.0,-3650.0,629.0
