Point_Index,VER_Speed,NOR_Speed,Speed_Gap_kmh,Speed_Gap_Advantage,VER_Distance,NOR_Distance,Distance_Difference,VER_RPM,NOR_RPM,VER_nGear,NOR_nGear,VER_Throttle,NOR_Throttle,VER_Brake,NOR_Brake,VER_DRS,NOR_DRS
669,239.0,251.0,-12.0,NOR,5632.5144444444395,5650.844722222221,18.330277777781703,10806.0,11466.0,6,6,100.0,99.0,False,False,0,0
670,242.50454807272726,252.7124992,-10.207951127272736,NOR,5649.872756964666,5660.488603871579,10.615846906912338,11006.927422836363,11525.937472,6,6,100.0,99.0,False,False,0,0
671,245.0,254.0,-9.0,NOR,5662.458888888884,5667.778055555555,5.319166666670753,11150.0,11571.0,6,6,100.0,99.0,False,False,0,0
672,246.05714102857144,257.0,-10.942858971428564,NOR,5665.0331756618325,5684.911388888888,19.878213227055312,11168.499968,11609.0,6,6,100.0,99.0,False,False,0,0
673,253.0,257.4500032,-4.450003200000026,NOR,5682.136666666662,5686.208891219493,4.072224552831358,11290.0,11482.999104,6,6,100.0,99.0,False,False,0,0
674,253.4624992,261.0,-7.537500800000004,NOR,5684.7560402140225,5696.511388888888,11.755348674865672,11325.9207712,10489.0,6,6,100.0,99.0,False,False,0,0
675,256.0,264.2963977035165,-8.296397703516504,NOR,5699.203333333329,5714.022585874587,14.81925254125781,11523.0,10588.551210646197,6,6,100.0,99.0,False,False,0,0
676,257.01786057142857,266.0,-8.982139428571429,NOR,5703.297542403157,5723.185277777777,19.887735374619297,11498.7749184,10640.0,6,7,100.0,99.0,False,False,0,0
677,261.0,267.60416533333336,-6.604165333333356,NOR,5719.503333333329,5728.959098707982,9.45576537465331,11404.0,10694.8624544,6,7,100.0,99.0,False,False,0,0
678,263.8363636363636,271.0,-7.163636363636385,NOR,5731.047607040083,5741.251944444444,10.204337404361468,11159.363636363636,10811.0,6,7,100.0,99.0,False,False,0,0
679,267.1090909090909,273.0,-5.890909090909076,NOR,5744.548099102681,5759.451944444444,14.903845341763372,10877.09090909091,10948.0,6,7,100.0,99.0,False,False,0,0
680,269.0,274.15499904,-5.154999040000007,NOR,5752.381111111107,5765.349685449627,12.96857433851983,10714.0,10990.92746432,7,7,100.0,99.0,False,False,0,0
681,270.9555555555556,275.05500288,-4.099447324444441,NOR,5765.680989124662,5769.968405450174,4.287416325511913,10797.111111111111,11024.37760704,7,7,100.0,99.0,False,False,0,0
682,273.0,275.59499904,-2.5949990400000047,NOR,5779.681111111107,5772.749296701036,6.931814410071638,10884.0,11044.44746432,7,7,100.0,99.0,False,False,0,0
